,stencil,precision,variant,unstructured,z-curves,comp,no-chase,size-x,size-y,size-z,blocks-x,blocks-y,blocks-z,threads-prod,threads-x,threads-y,threads-z,median,avg,min,max
217,laplap,single,idxvar-shared,True,False,False,False,512,512,9,8,508,2,512,64,1,8,90680.0,90674.0,89379.0,92074.0
218,laplap,single,idxvar-kloop,True,False,False,False,512,512,9,8,508,1,64,64,1,1,71020.0,70956.0,69422.0,72902.0
219,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,9,8,508,1,512,64,1,8,120386.0,120325.0,117053.0,126588.0
220,laplap,single,naive,True,False,False,False,512,512,9,8,508,2,512,64,1,8,99877.0,99824.0,98908.0,100682.0
221,laplap,double,idxvar,False,False,False,False,512,512,9,8,508,2,512,64,1,8,77466.0,76946.0,70550.0,81633.0
222,laplap,double,idxvar,True,False,False,False,512,512,9,8,508,2,512,64,1,8,110959.0,110091.0,98288.0,114935.0
223,laplap,double,idxvar,True,True,False,False,512,512,9,8,508,2,512,64,1,8,109347.0,108705.0,103471.0,112672.0
224,laplap,double,idxvar,True,False,False,True,512,512,9,8,508,2,512,64,1,8,126087.0,125684.0,119140.0,129143.0
225,laplap,double,idxvar,True,True,False,True,512,512,9,8,508,2,512,64,1,8,126594.0,126190.0,120110.0,131084.0
226,laplap,double,idxvar,True,False,True,False,512,512,9,8,508,2,512,64,1,8,105786.0,105222.0,99200.0,109116.0
227,laplap,double,idxvar,True,False,True,True,512,512,9,8,508,2,512,64,1,8,98483.0,99752.0,94549.0,104436.0
228,laplap,double,idxvar,True,True,True,False,512,512,9,8,508,2,512,64,1,8,112028.0,111879.0,107166.0,117087.0
229,laplap,double,idxvar,True,True,True,True,512,512,9,8,508,2,512,64,1,8,108175.0,107213.0,97338.0,113728.0
230,laplap,double,idxvar-shared,True,False,False,False,512,512,9,8,508,2,512,64,1,8,125422.0,125312.0,121286.0,128823.0
231,laplap,double,idxvar-kloop,True,False,False,False,512,512,9,8,508,1,64,64,1,1,103488.0,103487.0,90944.0,107014.0
232,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,9,8,508,1,512,64,1,8,161130.0,161299.0,158154.0,164878.0
233,laplap,double,naive,True,False,False,False,512,512,9,8,508,2,512,64,1,8,131204.0,130622.0,126027.0,133259.0
234,laplap,single,idxvar,False,False,False,False,512,512,10,8,508,2,512,64,1,8,59720.0,59875.0,58318.0,61666.0
235,laplap,single,idxvar,True,False,False,False,512,512,10,8,508,2,512,64,1,8,83375.0,83743.0,82382.0,87729.0
236,laplap,single,idxvar,True,True,False,False,512,512,10,8,508,2,512,64,1,8,79588.0,79676.0,78405.0,82525.0
237,laplap,single,idxvar,True,False,False,True,512,512,10,8,508,2,512,64,1,8,94998.0,94965.0,93636.0,96250.0
238,laplap,single,idxvar,True,True,False,True,512,512,10,8,508,2,512,64,1,8,94620.0,94624.0,93123.0,96337.0
239,laplap,single,idxvar,True,False,True,False,512,512,10,8,508,2,512,64,1,8,81897.0,81812.0,79721.0,83236.0
240,laplap,single,idxvar,True,False,True,True,512,512,10,8,508,2,512,64,1,8,74406.0,74292.0,72227.0,75265.0
241,laplap,single,idxvar,True,True,True,False,512,512,10,8,508,2,512,64,1,8,83608.0,83370.0,82179.0,84966.0
242,laplap,single,idxvar,True,True,True,True,512,512,10,8,508,2,512,64,1,8,80275.0,80131.0,78685.0,81529.0
243,laplap,single,idxvar-shared,True,False,False,False,512,512,10,8,508,2,512,64,1,8,95002.0,94893.0,93090.0,96942.0
244,laplap,single,idxvar-kloop,True,False,False,False,512,512,10,8,508,1,64,64,1,1,74399.0,74037.0,72542.0,75806.0
245,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,10,8,508,1,512,64,1,8,127986.0,127685.0,123767.0,130946.0
246,laplap,single,naive,True,False,False,False,512,512,10,8,508,2,512,64,1,8,106920.0,107015.0,106116.0,108548.0
247,laplap,double,idxvar,False,False,False,False,512,512,10,8,508,2,512,64,1,8,82999.0,82066.0,71929.0,89997.0
248,laplap,double,idxvar,True,False,False,False,512,512,10,8,508,2,512,64,1,8,116404.0,114228.0,105186.0,119534.0
249,laplap,double,idxvar,True,True,False,False,512,512,10,8,508,2,512,64,1,8,117388.0,117592.0,111691.0,121267.0
250,laplap,double,idxvar,True,False,False,True,512,512,10,8,508,2,512,64,1,8,131164.0,129384.0,121459.0,132624.0
251,laplap,double,idxvar,True,True,False,True,512,512,10,8,508,2,512,64,1,8,135744.0,137495.0,132631.0,141988.0
252,laplap,double,idxvar,True,False,True,False,512,512,10,8,508,2,512,64,1,8,117342.0,116103.0,104926.0,120273.0
253,laplap,double,idxvar,True,False,True,True,512,512,10,8,508,2,512,64,1,8,106856.0,107132.0,102016.0,110584.0
254,laplap,double,idxvar,True,True,True,False,512,512,10,8,508,2,512,64,1,8,125296.0,124430.0,117248.0,128577.0
255,laplap,double,idxvar,True,True,True,True,512,512,10,8,508,2,512,64,1,8,116208.0,115698.0,109206.0,121271.0
256,laplap,double,idxvar-shared,True,False,False,False,512,512,10,8,508,2,512,64,1,8,139464.0,138963.0,134032.0,142784.0
257,laplap,double,idxvar-kloop,True,False,False,False,512,512,10,8,508,1,64,64,1,1,110494.0,109695.0,97677.0,119131.0
258,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,10,8,508,1,512,64,1,8,174676.0,174636.0,169414.0,180569.0
259,laplap,double,naive,True,False,False,False,512,512,10,8,508,2,512,64,1,8,141003.0,140510.0,135250.0,143641.0
260,laplap,single,idxvar,False,False,False,False,512,512,11,8,508,2,512,64,1,8,63782.0,63652.0,60402.0,66198.0
261,laplap,single,idxvar,True,False,False,False,512,512,11,8,508,2,512,64,1,8,86259.0,86129.0,84651.0,88201.0
262,laplap,single,idxvar,True,True,False,False,512,512,11,8,508,2,512,64,1,8,86910.0,86826.0,85229.0,88700.0
263,laplap,single,idxvar,True,False,False,True,512,512,11,8,508,2,512,64,1,8,99743.0,100129.0,98089.0,102029.0
264,laplap,single,idxvar,True,True,False,True,512,512,11,8,508,2,512,64,1,8,104498.0,104389.0,102931.0,106811.0
265,laplap,single,idxvar,True,False,True,False,512,512,11,8,508,2,512,64,1,8,91108.0,90928.0,88887.0,92640.0
266,laplap,single,idxvar,True,False,True,True,512,512,11,8,508,2,512,64,1,8,77946.0,77962.0,76702.0,79838.0
267,laplap,single,idxvar,True,True,True,False,512,512,11,8,508,2,512,64,1,8,89316.0,89265.0,87386.0,90557.0
268,laplap,single,idxvar,True,True,True,True,512,512,11,8,508,2,512,64,1,8,85042.0,84899.0,83463.0,85904.0
269,laplap,single,idxvar-shared,True,False,False,False,512,512,11,8,508,2,512,64,1,8,99158.0,98992.0,97451.0,101569.0
270,laplap,single,idxvar-kloop,True,False,False,False,512,512,11,8,508,1,64,64,1,1,80069.0,79785.0,76704.0,81024.0
271,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,11,8,508,1,512,64,1,8,135004.0,135013.0,131595.0,137618.0
272,laplap,single,naive,True,False,False,False,512,512,11,8,508,2,512,64,1,8,118210.0,118086.0,116339.0,119709.0
273,laplap,double,idxvar,False,False,False,False,512,512,11,8,508,2,512,64,1,8,88780.0,88382.0,81629.0,92906.0
274,laplap,double,idxvar,True,False,False,False,512,512,11,8,508,2,512,64,1,8,126134.0,125638.0,117254.0,130895.0
275,laplap,double,idxvar,True,True,False,False,512,512,11,8,508,2,512,64,1,8,125316.0,124735.0,111922.0,134857.0
276,laplap,double,idxvar,True,False,False,True,512,512,11,8,508,2,512,64,1,8,147183.0,146674.0,139958.0,151173.0
277,laplap,double,idxvar,True,True,False,True,512,512,11,8,508,2,512,64,1,8,141560.0,141223.0,131829.0,146164.0
278,laplap,double,idxvar,True,False,True,False,512,512,11,8,508,2,512,64,1,8,124362.0,124052.0,112889.0,130896.0
279,laplap,double,idxvar,True,False,True,True,512,512,11,8,508,2,512,64,1,8,120650.0,119628.0,114174.0,123008.0
280,laplap,double,idxvar,True,True,True,False,512,512,11,8,508,2,512,64,1,8,130698.0,130465.0,122671.0,135639.0
281,laplap,double,idxvar,True,True,True,True,512,512,11,8,508,2,512,64,1,8,124852.0,124380.0,117716.0,128946.0
282,laplap,double,idxvar-shared,True,False,False,False,512,512,11,8,508,2,512,64,1,8,146146.0,146008.0,142812.0,149721.0
283,laplap,double,idxvar-kloop,True,False,False,False,512,512,11,8,508,1,64,64,1,1,118544.0,117730.0,109719.0,125748.0
284,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,11,8,508,1,512,64,1,8,187432.0,187007.0,182018.0,190695.0
285,laplap,double,naive,True,False,False,False,512,512,11,8,508,2,512,64,1,8,151822.0,151480.0,147305.0,155424.0
286,laplap,single,idxvar,False,False,False,False,512,512,12,8,508,2,512,64,1,8,65318.0,65233.0,63611.0,68327.0
287,laplap,single,idxvar,True,False,False,False,512,512,12,8,508,2,512,64,1,8,92981.0,92839.0,91200.0,94572.0
288,laplap,single,idxvar,True,True,False,False,512,512,12,8,508,2,512,64,1,8,91385.0,91207.0,89508.0,92256.0
289,laplap,single,idxvar,True,False,False,True,512,512,12,8,508,2,512,64,1,8,106900.0,106915.0,105493.0,108504.0
290,laplap,single,idxvar,True,True,False,True,512,512,12,8,508,2,512,64,1,8,105694.0,105351.0,103052.0,106768.0
291,laplap,single,idxvar,True,False,True,False,512,512,12,8,508,2,512,64,1,8,94653.0,94853.0,93267.0,98133.0
292,laplap,single,idxvar,True,False,True,True,512,512,12,8,508,2,512,64,1,8,84131.0,84022.0,81742.0,86317.0
293,laplap,single,idxvar,True,True,True,False,512,512,12,8,508,2,512,64,1,8,95588.0,95733.0,94346.0,97894.0
294,laplap,single,idxvar,True,True,True,True,512,512,12,8,508,2,512,64,1,8,92354.0,92194.0,89878.0,93546.0
295,laplap,single,idxvar-shared,True,False,False,False,512,512,12,8,508,2,512,64,1,8,101382.0,101289.0,98218.0,102893.0
296,laplap,single,idxvar-kloop,True,False,False,False,512,512,12,8,508,1,64,64,1,1,87792.0,87715.0,85560.0,90074.0
297,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,12,8,508,1,512,64,1,8,147782.0,148022.0,145389.0,150840.0
298,laplap,single,naive,True,False,False,False,512,512,12,8,508,2,512,64,1,8,121490.0,121453.0,120454.0,122294.0
299,laplap,double,idxvar,False,False,False,False,512,512,12,8,508,2,512,64,1,8,93080.0,94010.0,86541.0,102026.0
300,laplap,double,idxvar,True,False,False,False,512,512,12,8,508,2,512,64,1,8,134649.0,133855.0,122632.0,140246.0
301,laplap,double,idxvar,True,True,False,False,512,512,12,8,508,2,512,64,1,8,133008.0,132223.0,125805.0,138155.0
302,laplap,double,idxvar,True,False,False,True,512,512,12,8,508,2,512,64,1,8,148744.0,146700.0,138940.0,152182.0
303,laplap,double,idxvar,True,True,False,True,512,512,12,8,508,2,512,64,1,8,149986.0,149552.0,142142.0,155065.0
304,laplap,double,idxvar,True,False,True,False,512,512,12,8,508,2,512,64,1,8,132417.0,131598.0,121321.0,136917.0
305,laplap,double,idxvar,True,False,True,True,512,512,12,8,508,2,512,64,1,8,131356.0,129544.0,120583.0,136083.0
306,laplap,double,idxvar,True,True,True,False,512,512,12,8,508,2,512,64,1,8,138708.0,137420.0,126067.0,143410.0
307,laplap,double,idxvar,True,True,True,True,512,512,12,8,508,2,512,64,1,8,133470.0,132480.0,125595.0,137183.0
308,laplap,double,idxvar-shared,True,False,False,False,512,512,12,8,508,2,512,64,1,8,150350.0,150162.0,145345.0,155360.0
309,laplap,double,idxvar-kloop,True,False,False,False,512,512,12,8,508,1,64,64,1,1,131368.0,130331.0,121671.0,135484.0
310,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,12,8,508,1,512,64,1,8,211180.0,210938.0,205684.0,216243.0
311,laplap,double,naive,True,False,False,False,512,512,12,8,508,2,512,64,1,8,159831.0,159564.0,154687.0,163996.0
312,laplap,single,idxvar,False,False,False,False,512,512,13,8,508,2,512,64,1,8,71380.0,71519.0,69744.0,74027.0
313,laplap,single,idxvar,True,False,False,False,512,512,13,8,508,2,512,64,1,8,100138.0,99816.0,97564.0,101217.0
314,laplap,single,idxvar,True,True,False,False,512,512,13,8,508,2,512,64,1,8,101058.0,100948.0,99476.0,102668.0
315,laplap,single,idxvar,True,False,False,True,512,512,13,8,508,2,512,64,1,8,116274.0,116362.0,114612.0,119878.0
316,laplap,single,idxvar,True,True,False,True,512,512,13,8,508,2,512,64,1,8,114730.0,114779.0,113114.0,117018.0
317,laplap,single,idxvar,True,False,True,False,512,512,13,8,508,2,512,64,1,8,101758.0,101650.0,99747.0,103854.0
318,laplap,single,idxvar,True,False,True,True,512,512,13,8,508,2,512,64,1,8,90228.0,90220.0,88378.0,92390.0
319,laplap,single,idxvar,True,True,True,False,512,512,13,8,508,2,512,64,1,8,104549.0,104856.0,103821.0,106752.0
320,laplap,single,idxvar,True,True,True,True,512,512,13,8,508,2,512,64,1,8,98475.0,98472.0,97245.0,100143.0
321,laplap,single,idxvar-shared,True,False,False,False,512,512,13,8,508,2,512,64,1,8,114266.0,114026.0,112704.0,115972.0
322,laplap,single,idxvar-kloop,True,False,False,False,512,512,13,8,508,1,64,64,1,1,92522.0,92600.0,91097.0,94513.0
323,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,13,8,508,1,512,64,1,8,156130.0,156454.0,149563.0,169362.0
324,laplap,single,naive,True,False,False,False,512,512,13,8,508,2,512,64,1,8,132612.0,132512.0,131247.0,133785.0
325,laplap,double,idxvar,False,False,False,False,512,512,13,8,508,2,512,64,1,8,104589.0,103945.0,95194.0,112476.0
326,laplap,double,idxvar,True,False,False,False,512,512,13,8,508,2,512,64,1,8,146916.0,145987.0,135387.0,154599.0
327,laplap,double,idxvar,True,True,False,False,512,512,13,8,508,2,512,64,1,8,144361.0,143033.0,129251.0,152041.0
328,laplap,double,idxvar,True,False,False,True,512,512,13,8,508,2,512,64,1,8,151918.0,154760.0,146561.0,165780.0
329,laplap,double,idxvar,True,True,False,True,512,512,13,8,508,2,512,64,1,8,157880.0,154896.0,145553.0,164510.0
330,laplap,double,idxvar,True,False,True,False,512,512,13,8,508,2,512,64,1,8,145184.0,144196.0,132241.0,151302.0
331,laplap,double,idxvar,True,False,True,True,512,512,13,8,508,2,512,64,1,8,138865.0,137638.0,125107.0,144792.0
332,laplap,double,idxvar,True,True,True,False,512,512,13,8,508,2,512,64,1,8,151269.0,150584.0,142603.0,155625.0
333,laplap,double,idxvar,True,True,True,True,512,512,13,8,508,2,512,64,1,8,146278.0,145337.0,137898.0,152471.0
334,laplap,double,idxvar-shared,True,False,False,False,512,512,13,8,508,2,512,64,1,8,152032.0,151164.0,142855.0,157577.0
335,laplap,double,idxvar-kloop,True,False,False,False,512,512,13,8,508,1,64,64,1,1,140956.0,141194.0,131057.0,159255.0
336,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,13,8,508,1,512,64,1,8,221426.0,221566.0,216805.0,229332.0
337,laplap,double,naive,True,False,False,False,512,512,13,8,508,2,512,64,1,8,171840.0,172615.0,168668.0,177114.0
338,laplap,single,idxvar,False,False,False,False,512,512,14,8,508,2,512,64,1,8,79024.0,79003.0,75971.0,81663.0
339,laplap,single,idxvar,True,False,False,False,512,512,14,8,508,2,512,64,1,8,107860.0,107713.0,106710.0,108878.0
340,laplap,single,idxvar,True,True,False,False,512,512,14,8,508,2,512,64,1,8,108172.0,108314.0,107129.0,110336.0
341,laplap,single,idxvar,True,False,False,True,512,512,14,8,508,2,512,64,1,8,122183.0,122132.0,120912.0,123706.0
342,laplap,single,idxvar,True,True,False,True,512,512,14,8,508,2,512,64,1,8,119753.0,119735.0,118135.0,121203.0
343,laplap,single,idxvar,True,False,True,False,512,512,14,8,508,2,512,64,1,8,107213.0,107128.0,104842.0,108835.0
344,laplap,single,idxvar,True,False,True,True,512,512,14,8,508,2,512,64,1,8,93701.0,93753.0,91659.0,95539.0
345,laplap,single,idxvar,True,True,True,False,512,512,14,8,508,2,512,64,1,8,108636.0,108800.0,107484.0,110441.0
346,laplap,single,idxvar,True,True,True,True,512,512,14,8,508,2,512,64,1,8,106298.0,106167.0,104645.0,108653.0
347,laplap,single,idxvar-shared,True,False,False,False,512,512,14,8,508,2,512,64,1,8,110671.0,110692.0,109286.0,112447.0
348,laplap,single,idxvar-kloop,True,False,False,False,512,512,14,8,508,1,64,64,1,1,98992.0,98708.0,96906.0,100255.0
349,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,14,8,508,1,512,64,1,8,164982.0,164583.0,161094.0,169244.0
350,laplap,single,naive,True,False,False,False,512,512,14,8,508,2,512,64,1,8,140598.0,140648.0,138907.0,142528.0
351,laplap,double,idxvar,False,False,False,False,512,512,14,8,508,2,512,64,1,8,109974.0,108548.0,101570.0,117461.0
352,laplap,double,idxvar,True,False,False,False,512,512,14,8,508,2,512,64,1,8,147774.0,146818.0,136879.0,156685.0
353,laplap,double,idxvar,True,True,False,False,512,512,14,8,508,2,512,64,1,8,151663.0,151030.0,139860.0,161811.0
354,laplap,double,idxvar,True,False,False,True,512,512,14,8,508,2,512,64,1,8,165262.0,166362.0,151316.0,174415.0
355,laplap,double,idxvar,True,True,False,True,512,512,14,8,508,2,512,64,1,8,173834.0,173487.0,164620.0,184229.0
356,laplap,double,idxvar,True,False,True,False,512,512,14,8,508,2,512,64,1,8,157068.0,156361.0,145977.0,161209.0
357,laplap,double,idxvar,True,False,True,True,512,512,14,8,508,2,512,64,1,8,147496.0,146449.0,138343.0,154721.0
358,laplap,double,idxvar,True,True,True,False,512,512,14,8,508,2,512,64,1,8,162382.0,160819.0,151052.0,166957.0
359,laplap,double,idxvar,True,True,True,True,512,512,14,8,508,2,512,64,1,8,153675.0,153563.0,147197.0,159166.0
360,laplap,double,idxvar-shared,True,False,False,False,512,512,14,8,508,2,512,64,1,8,162788.0,161267.0,152377.0,165691.0
361,laplap,double,idxvar-kloop,True,False,False,False,512,512,14,8,508,1,64,64,1,1,145934.0,145444.0,134175.0,158584.0
362,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,14,8,508,1,512,64,1,8,236564.0,235597.0,229793.0,241325.0
363,laplap,double,naive,True,False,False,False,512,512,14,8,508,2,512,64,1,8,189001.0,187653.0,181394.0,191086.0
364,laplap,single,idxvar,False,False,False,False,512,512,15,8,508,2,512,64,1,8,81488.0,81338.0,78599.0,86735.0
365,laplap,single,idxvar,True,False,False,False,512,512,15,8,508,2,512,64,1,8,112148.0,111902.0,109116.0,114027.0
366,laplap,single,idxvar,True,True,False,False,512,512,15,8,508,2,512,64,1,8,111488.0,111774.0,109308.0,115696.0
367,laplap,single,idxvar,True,False,False,True,512,512,15,8,508,2,512,64,1,8,130434.0,130494.0,129138.0,132467.0
368,laplap,single,idxvar,True,True,False,True,512,512,15,8,508,2,512,64,1,8,129634.0,129869.0,128403.0,132495.0
369,laplap,single,idxvar,True,False,True,False,512,512,15,8,508,2,512,64,1,8,111920.0,111645.0,109047.0,114559.0
370,laplap,single,idxvar,True,False,True,True,512,512,15,8,508,2,512,64,1,8,98822.0,98427.0,96190.0,100183.0
371,laplap,single,idxvar,True,True,True,False,512,512,15,8,508,2,512,64,1,8,113578.0,113687.0,112479.0,116029.0
372,laplap,single,idxvar,True,True,True,True,512,512,15,8,508,2,512,64,1,8,109249.0,109153.0,108289.0,110962.0
373,laplap,single,idxvar-shared,True,False,False,False,512,512,15,8,508,2,512,64,1,8,113850.0,114031.0,112793.0,117586.0
374,laplap,single,idxvar-kloop,True,False,False,False,512,512,15,8,508,1,64,64,1,1,102582.0,102682.0,100130.0,105097.0
375,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,15,8,508,1,512,64,1,8,171738.0,171559.0,166395.0,176536.0
376,laplap,single,naive,True,False,False,False,512,512,15,8,508,2,512,64,1,8,150817.0,150941.0,149138.0,152618.0
377,laplap,double,idxvar,False,False,False,False,512,512,15,8,508,2,512,64,1,8,118239.0,117843.0,113142.0,122867.0
378,laplap,double,idxvar,True,False,False,False,512,512,15,8,508,2,512,64,1,8,159810.0,159177.0,143217.0,166770.0
379,laplap,double,idxvar,True,True,False,False,512,512,15,8,508,2,512,64,1,8,166946.0,164303.0,151503.0,173957.0
380,laplap,double,idxvar,True,False,False,True,512,512,15,8,508,2,512,64,1,8,175113.0,174515.0,157443.0,189530.0
381,laplap,double,idxvar,True,True,False,True,512,512,15,8,508,2,512,64,1,8,176886.0,175711.0,163818.0,184130.0
382,laplap,double,idxvar,True,False,True,False,512,512,15,8,508,2,512,64,1,8,162792.0,162664.0,157919.0,166767.0
383,laplap,double,idxvar,True,False,True,True,512,512,15,8,508,2,512,64,1,8,159730.0,159335.0,145810.0,169158.0
384,laplap,double,idxvar,True,True,True,False,512,512,15,8,508,2,512,64,1,8,171155.0,170825.0,162809.0,177243.0
385,laplap,double,idxvar,True,True,True,True,512,512,15,8,508,2,512,64,1,8,165382.0,165684.0,156577.0,170659.0
386,laplap,double,idxvar-shared,True,False,False,False,512,512,15,8,508,2,512,64,1,8,173258.0,173184.0,166339.0,178891.0
387,laplap,double,idxvar-kloop,True,False,False,False,512,512,15,8,508,1,64,64,1,1,160648.0,160042.0,146359.0,168082.0
388,laplap,double,idxvar-kloop-sliced,True,False,False,False,512,512,15,8,508,1,512,64,1,8,253860.0,254433.0,243138.0,262680.0
389,laplap,double,naive,True,False,False,False,512,512,15,8,508,2,512,64,1,8,198337.0,198645.0,193944.0,204237.0
390,laplap,single,idxvar,False,False,False,False,512,512,16,8,508,2,512,64,1,8,85921.0,85978.0,83919.0,88227.0
391,laplap,single,idxvar,True,False,False,False,512,512,16,8,508,2,512,64,1,8,116420.0,116946.0,114905.0,119634.0
392,laplap,single,idxvar,True,True,False,False,512,512,16,8,508,2,512,64,1,8,117372.0,117227.0,114376.0,119022.0
393,laplap,single,idxvar,True,False,False,True,512,512,16,8,508,2,512,64,1,8,136296.0,136310.0,133032.0,139101.0
394,laplap,single,idxvar,True,True,False,True,512,512,16,8,508,2,512,64,1,8,128130.0,128110.0,126956.0,129459.0
395,laplap,single,idxvar,True,False,True,False,512,512,16,8,508,2,512,64,1,8,115152.0,116083.0,114333.0,131146.0
396,laplap,single,idxvar,True,False,True,True,512,512,16,8,508,2,512,64,1,8,106859.0,106579.0,102655.0,108885.0
397,laplap,single,idxvar,True,True,True,False,512,512,16,8,508,2,512,64,1,8,119560.0,119615.0,118484.0,120821.0
398,laplap,single,idxvar,True,True,True,True,512,512,16,8,508,2,512,64,1,8,115025.0,114897.0,113113.0,116708.0
399,laplap,single,idxvar-shared,True,False,False,False,512,512,16,8,508,2,512,64,1,8,116973.0,116701.0,115255.0,118238.0
400,laplap,single,idxvar-kloop,True,False,False,False,512,512,16,8,508,1,64,64,1,1,111164.0,110695.0,108140.0,113439.0
401,laplap,single,idxvar-kloop-sliced,True,False,False,False,512,512,16,8,508,1,512,64,1,8,184516.0,184610.0,180636.0,188906.0
